p_pdb,q_pdb,execution_time
4l7z_A,4l80_C,0.15108704566955566
4l7z_A,4l80_D,0.20153594017028809
4l7z_A,4l80_A,0.11599183082580566
4l7z_B,4l80_E,0.0281560011
4l7z_A,4l80_E,0.1606736183166504
1q14_A,1q1a_A,0.20826101303100586
2f97_A,2f78_A,0.165144681930542
2h99_A,2f78_A,0.12541866302490234
2f7a_A,2f7a_B,0.0211239979
2f7b_A,2f7c_A,0.15424609184265137
2h98_A,3glb_A,0.00971399806
4wls_A,4wlw_A,0.00479100086
3gn5_A,3o9x_A,0.00531500019
3loc_A,4jyk_A,0.09299898147583008
3eiw_A,3li2_A,0.19702911376953125
3eml_A,2ydo_A,0.0365949981
3eml_A,2rh1_A,0.0685029998
2uwn_A,2w80_B,0.09775710105895996
2uwn_A,2w80_A,0.11729001998901367
1hcl_A,3py1_A,0.15048456192016602
6bmn_A,6bmn_B,0.1324021816253662
6bml_A,6bml_B,0.18147492408752441
1aid_A,1hsg_A,0.09154486656188965
1dlo_A,3mee_A,0.103456989
1dlo_A,1rth_A,0.28040385246276855
1dlo_A,1dlo_B,0.062128
1dlo_A,1bqm_A,0.0936380029
1dlo_A,3hvt_A,0.2787353992462158
1dlo_A,2hmi_A,0.089478001
1bj5_A,7mbl_A,0.134729996
1bm0_A,1e7h_A,0.20371246337890625
1bm0_A,8ey5_A,0.146382987
1bj5_A,1bm0_A,0.27268052101135254
1bj5_A,1ao6_A,0.22571063041687012
1egu_A,1f1s_A,0.3296806812286377
1loh_A,2brw_A,0.20668768882751465
1w72_M,2g75_B,0.0152749997
6g1d_A,6g1d_B,0.0316359997
6g1b_J,6g1d_A,0.0306870043
3ba1_A,3baz_A,0.14966177940368652
1f3o_A,1l2t_A,0.0924386978149414
1nxu_A,1s20_A,0.0360709988
1oj7_A,1oj7_C,0.0270460024
1v71_A,2zr8_A,0.14358901977539062
1wtc_A,2zr8_A,0.13874006271362305
2fsj_A,2fsk_A,0.21712923049926758
2fsj_A,2fsn_A,0.16698074340820312
1jt0_A,1jup_A,0.00916600227
1jt0_B,1jus_A,0.0105450004
1jt0_A,1jum_A,0.00926700048
1jt0_A,1jt6_A,0.0090510007
1jt0_A,1rkw_A,0.00922000222
1jt0_A,1qvu_A,0.00891100243
1jt0_A,1jtx_A,0.00940600038
1jt0_A,1rpw_A,0.0115429983
1jt0_B,1jum_A,0.00916100107
1jum_A,1jt0_D,0.00956499949
1jt0_A,1jus_A,0.09888958930969238
1jty_A,1jt0_A,0.00908800028
1jt0_A,2dtz_A,0.00913400017
1gz0_D,1gz0_F,0.1444714069366455
1z7g_C,1hmp_A,0.0184099991
1mkm_A,1mkm_B,0.0226100013
2fd6_L,1e6j_L,0.0111190025
1f6a_B,4ezm_A,0.19840621948242188
4j4p_B,1o0v_B,0.0579789989
2wqr_A,1f6a_B,0.10458588600158691
1o0v_B,4ezm_B,0.13845443725585938
1o0v_B,1f6a_B,0.0222759992
1o0v_B,4ezm_A,0.0219880007
1q0x_L,1q0y_L,0.0167859998
1ggc_H,1ggi_H,0.00986800157
1ggc_L,1ggi_M,0.020064
1hil_A,1him_H,0.0111520011
1igt_B,1igt_D,0.0209550038
1igt_A,1igt_C,0.0135239996
3ay4_A,2dts_A,0.1806478500366211
3ay4_A,4w4o_A,0.15214824676513672
4b7i_A,4q7d_A,0.13024210929870605
4b7i_A,4j12_A,0.10293817520141602
1i1c_B,1i1a_D,0.0117730014
1emt_L,1r24_C,0.0104019977
2a6i_A,2a6j_L,0.00936999917
3dnk_A,4byh_A,0.09702563285827637
3pv6_A,6yjp_C,0.15851593017578125
1dee_A,1dee_C,0.0113870017
4d3d_B,4d3f_B,0.0268399976
5g6r_A,5g6s_A,0.19952392578125
1gaf_L,1sbs_L,0.1443800926208496
1gaf_L,1yec_L,0.1545264720916748
1gaf_L,1yeg_L,0.16968488693237305
1gaf_L,1axt_L,0.12137341499328613
1gaf_L,1yef_L,0.17574810981750488
1gaf_L,1jgv_L,0.2379751205444336
1gaf_L,1gpo_L,0.12503910064697266
1gaf_L,1l7i_L,0.0119739994
1gaf_L,1dqm_L,0.13469481468200684
1gaf_L,1d6v_L,0.015972998
1gaf_L,1ngz_A,0.0134459995
1gaf_L,1kel_L,0.15893769264221191
1gaf_L,1ngx_L,0.010551
1gaf_L,1d5i_L,0.0148109999
1gaf_L,1cr9_L,0.11017036437988281
1gaf_L,2rcs_L,0.00951400027
1gaf_L,1rz7_L,0.16173839569091797
1gaf_L,1clo_L,0.10798859596252441
1a4j_B,1a4k_H,0.00892600045
1mcp_L,1nca_L,0.04969310760498047
1mco_H,1igt_D,0.0721699968
1mco_H,1igt_B,0.0889800042
2mcg_1,2mcg_2,0.00850199908
1o0v_A,1f6a_B,0.1284933090209961
1o0v_A,4j4p_A,0.0460129976
2vis_A,1gig_L,0.0101839993
1jvk_A,1jvk_B,0.00847199932
1bk5_A,1bk6_A,0.0786920041
1bk5_A,1ee4_A,0.2169804573059082
1f59_A,1ibr_B,0.21689295768737793
1f59_A,1gcj_A,0.1924281120300293
2bku_B,2bpt_A,0.295661986
1ukl_A,1ukl_B,0.6610312461853027
1qgk_A,1ukl_A,0.197647989
6wx8_A,6wx7_A,0.2732276916503906
5tbk_A,6bvz_A,0.23073959350585938
6bvz_A,6wx8_A,0.17516827583312988
3lww_A,3lww_C,0.318955004
4kik_B,3qa8_A,0.2641286849975586
3quq_A,3qu2_A,0.13604187965393066
3d63_A,3gvf_A,0.19887161254882812
1i40_A,1i6t_A,0.08440756797790527
3quq_A,3qx7_A,0.010710001
2car_A,2j4e_B,0.1959543228149414
3nt2_A,3mz0_A,0.0482929982
3nt2_B,3mz0_A,0.12677597999572754
4o4b_B,4o4e_A,0.22910428047180176
4o4b_B,4o4f_A,0.13115763664245605
4o4b_B,4o4c_A,0.1651597023010254
2czk_A,2czh_A,0.15439915657043457
6jk8_A,6jk8_B,0.3835642337799072
6jk8_B,7v3p_B,0.321825981
7s0q_A,7xgd_B,0.479169011
7u23_E,7v3p_A,0.554039478302002
1p14_A,1gag_A,0.12910890579223633
1irk_A,1p14_A,0.14654755592346191
1irk_A,1luf_A,0.027125001
1lbh_A,1efa_A,0.0333750024
1lbh_A,1lbh_D,0.0106189996
1lbh_A,1lbh_C,0.11549520492553711
1tye_B,1jv2_B,0.13352370262145996
3fcs_B,3fcu_B,0.0815050006
1d9c_A,1d9g_A,0.00800500065
2a1a_B,2a19_C,0.10967445373535156
2a1a_B,2a19_B,0.17507004737854004
1tqd_A,1tq6_A,0.20080828666687012
1itb_B,1g0y_R,0.0145839974
1itb_B,1ira_Y,0.263899564743042
4jzj_C,4jzj_D,0.0362509973
1s3r_A,4bik_A,0.0489419997
6lsu_A,6lst_A,0.2776975631713867
1a74_A,1evx_A,0.00873699971
2f35_A,1yae_F,0.14263653755187988
2f35_A,1txf_A,0.0259009991
2f35_A,1vso_A,0.16802477836608887
2f35_A,2pbw_A,0.0108539984
2f35_A,1s50_A,0.09426569938659668
2f35_A,1s7y_A,0.1932220458984375
2f35_A,1s9t_A,0.10833048820495605
2f35_A,1sd3_A,0.15194463729858398
2f35_A,1tt1_A,0.1565847396850586
2f35_A,1yae_A,0.1363697052001953
2f35_A,2i0b_A,0.15916848182678223
2f35_A,2i0c_A,0.11613082885742188
2qs1_A,2f36_A,0.20577669143676758
2qs3_A,2f36_A,0.026997
2qs2_A,2f36_A,0.1621561050415039
2qs4_A,2f36_A,0.15725016593933105
2f34_A,1s50_A,0.1269233226776123
2f34_A,1s7y_A,0.1598200798034668
2f34_A,3c32_A,0.011057999
2f34_A,3c32_B,0.0133559983
2f35_A,3c32_B,0.0127649996
2f35_A,3c32_A,0.0108750015
2f35_A,3c31_A,0.0107400008
2f35_A,3c31_B,0.0109349992
2f35_A,3c33_A,0.0114360005
2f35_A,3c33_B,0.010896001
2f35_A,3c34_A,0.0111449976
2f35_A,3c34_B,0.0107509997
2f35_A,3c35_A,0.0106989983
2f35_A,3c35_B,0.0117700007
2f35_A,3c36_A,0.0107800011
2f35_A,3c36_B,0.0118169989
2f35_A,2wky_A,0.10504722595214844
2f35_A,3fvk_B,0.12286567687988281
2f35_A,3fvn_B,0.15677452087402344
2f35_A,3gba_B,0.15797686576843262
2f35_A,3gba_A,0.150101900100708
2f35_A,3gba_D,0.12950611114501953
2f35_A,3fv1_B,0.14280366897583008
2f35_A,2znt_A,0.16111326217651367
2f35_A,3fvo_B,0.19053912162780762
2f35_A,3fuz_B,0.1823256015777588
2f35_A,3gbb_B,0.11159586906433105
2f35_A,3fvg_A,0.18354582786560059
2f35_A,3fv2_A,0.16928601264953613
2f35_A,2qs4_D,0.0198019985
2f35_A,2qs1_B,0.0182109997
2f35_A,1yae_B,0.029267
2f35_A,1yae_E,0.0290760007
2f35_A,2xxr_B,0.0172449984
2f35_A,2xxu_A,0.0170220025
2f35_A,2xxx_A,0.017577
2f35_A,2xxx_B,0.0169470012
2f35_A,2xxx_D,0.14127278327941895
2f35_A,2xxw_A,0.14139866828918457
2f35_A,2xxw_B,0.18305397033691406
2f35_A,2i0b_B,0.1403803825378418
2f35_A,2wky_B,0.0102849994
2f35_A,3fvk_A,0.16088604927062988
2f35_A,3fvn_A,0.1365032196044922
2f35_A,2pbw_B,0.0102260001
2f35_A,3gba_C,0.20827126502990723
2f35_A,3fv1_A,0.15796160697937012
2f35_A,3fvo_A,0.1483316421508789
2f35_A,3fuz_A,0.17439031600952148
2f35_A,2zns_A,0.177778959274292
2f35_A,3gbb_A,0.1788029670715332
2f35_A,3fvg_B,0.18240642547607422
2f35_A,3fv2_B,0.1413860321044922
2f35_A,2znu_A,0.09675884246826172
2f35_A,2qs1_A,0.0168859996
2f35_A,1yae_C,0.028136
2f35_A,1yae_D,0.0293809976
2f35_A,1s7y_B,0.09267258644104004
2f35_A,2xxr_A,0.0167699978
2f35_A,2xxu_B,0.17662310600280762
2f35_A,2xxx_C,0.0174590014
2f35_A,2i0b_C,0.1321568489074707
2f35_A,2i0c_B,0.08274984359741211
2f35_A,1tt1_B,0.19706368446350098
2f35_A,2xxt_A,0.1127631664276123
2f35_A,2xxt_B,0.0171420015
2f35_A,2xxv_A,0.0168429986
2f35_A,2xxv_B,0.12174034118652344
2f35_A,2xxy_A,0.0172789991
2f35_A,2xxy_D,0.18136262893676758
2f35_A,1sd3_B,0.19447112083435059
2f35_A,2xxy_B,0.0172000006
2f35_A,2xxy_C,0.0175230019
2f35_A,1s9t_B,0.14136958122253418
2qs1_A,2qs2_A,0.0170230009
4elo_A,4elr_A,0.23735451698303223
1q35_A,1si1_A,0.15633606910705566
1si0_A,1si1_A,0.0157889985
1q35_A,1si0_A,0.11637043952941895
1kmp_A,1kmo_A,0.27132201194763184
1pnz_A,1kmp_A,0.2399289608001709
2b3x_A,2ipy_A,0.10413479804992676
2b3x_A,3snp_A,0.20513653755187988
2pt2_A,2pt1_A,0.14270782470703125
2why_A,2wi8_A,0.08828377723693848
2why_A,2phz_A,0.19912195205688477
1d9v_A,1mrp_A,0.0168939997
1d9v_A,1mrp_,0.11312174797058105
3log_A,6za4_A,0.1434316635131836
1lwd_A,3mas_A,0.0518179983
1sjs_A,4icd_A,0.16067934036254883
1sjs_A,4aj3_A,0.1893751621246338
1lwd_B,3mas_A,0.0517310016
1sjs_A,7icd_A,0.17952585220336914
1sjs_A,1xkd_B,0.0497350022
1sjs_A,9icd_A,0.14494562149047852
1sjs_A,4ajr_A,0.0197670013
1sjs_A,1hj6_A,0.16861343383789062
1sjs_A,3dms_A,0.18310189247131348
4ajr_A,4ajs_A,0.0352740027
1sjs_A,3icd_A,0.28698205947875977
3mbc_A,1j1w_A,0.3287172317504883
2qfx_A,2qfw_A,0.19169187545776367
1t0l_A,1t09_A,0.0208869986
3inm_A,3map_A,0.0811669976
1qu3_A,1ffy_A,0.35688018798828125
2gf7_C,2gfa_B,0.0915520191192627
2ot8_A,2ot8_B,0.3624444007873535
1lrq_A,1jcx_A,0.013696
4kfc_A,4kny_B,0.0180469994
4kfc_B,4kny_A,0.0179640017
6p2d_A,3b3l_A,0.0227620006
6p2d_A,5wbp_B,0.1579291820526123
6p2d_A,5wbq_A,0.012232
6p2d_A,5wbr_A,0.0123599991
6p2d_A,5wbr_B,0.15895390510559082
6p2d_A,5wbp_A,0.0128109995
6p2d_A,5wbz_B,0.0285839997
6p2d_A,5wbz_A,0.0128799994
3nbv_B,2hw1_A,0.0280480012
6p2d_A,5wbo_A,0.0127690006
6p2d_A,5wbo_B,0.0288580004
6p2d_A,5wbm_B,0.0358689986
6p2d_A,5wbm_A,0.0133210011
2hlz_B,3nbv_B,0.0426449999
2hlz_A,3nbv_B,0.0406630002
2hlz_D,3nbv_B,0.1699693202972412
3b3l_A,3b3l_B,0.0115249995
3nbv_A,3nbv_B,0.0384920016
6p2d_A,2hqq_A,0.0134809986
6p2d_A,2hlz_D,0.0369770043
6p2d_A,2hlz_C,0.12807130813598633
6p2d_A,2hlz_B,0.12628746032714844
6p2d_A,2hlz_A,0.13044142723083496
6p2d_A,3ro4_B,0.16057467460632324
6p2d_A,5wbq_B,0.09923839569091797
6p2d_A,3ro4_A,0.0128699988
6p2d_A,3qa2_A,0.13393163681030273
6p2d_A,3qa2_B,0.12345314025878906
6p2d_A,3qai_B,0.18453526496887207
6p2d_A,3qai_A,0.0138209984
6p2d_A,3q92_B,0.0291719977
6p2d_A,3q92_A,0.0138089992
6p2d_A,3nc9_B,0.0288919993
6p2d_A,3nc9_A,0.0211739987
6p2d_A,3nc2_B,0.13982319831848145
6p2d_A,3nc2_A,0.0125339981
6p2d_A,3nca_B,0.1735668182373047
6p2d_A,3nca_A,0.012308998
6p2d_A,3nbw_B,0.12303471565246582
6p2d_A,3nbv_A,0.0132019985
6p2d_A,3nbw_A,0.0131499991
6p2d_A,2hw1_A,0.0127639994
6p2d_A,3b3l_D,0.0150320008
6p2d_A,3b3l_C,0.10516667366027832
6p2d_A,3b3l_B,0.10440826416015625
6p2d_A,3nbv_B,0.0287890024
3ulk_A,1yrl_A,0.2465817928314209
6kpa_A,6kph_A,0.0740090013
2ofp_A,2ofp_B,0.0207789987
1bg2_A,1mkj_A,0.19951295852661133
3zfw_B,3ceq_A,0.0289459974
3zfw_B,3ceq_B,0.0276810043
1q0b_A,1ii6_A,0.1268293857574463
1i5s_A,1vfv_A,0.15649914741516113
1i5s_A,1vfw_A,0.09662556648254395
2qks_A,2qks_B,0.248215913772583
7ysw_A,7ysu_A,0.18785810470581055
7ysh_A,5w21_A,0.4061770439147949
7ysw_A,5w21_A,0.4622950553894043
4j90_A,4j91_A,0.01932
1f14_B,1f0y_B,0.0125440005
1f14_B,1il0_B,0.0131989997
1f14_B,1m75_A,0.0119330008
1f14_B,1m75_B,0.0210989993
1f14_A,1f0y_A,0.0216849986
1l8l_A,1l8o_B,0.0220770016
1efa_A,1efa_B,0.0118839964
1lbi_A,1lbi_C,0.0133450013
1ce2_A,1biy_A,0.204189003
1dsn_,1lfg_,0.06413698196411133
1dsn_,1cb6_A,0.10156512260437012
1dsn_,1eh3_A,0.1296994686126709
1dsn_,1lfh_,0.136275053024292
1lfh_A,1lfi_A,0.0954999924
1lfh_,1lfg_,0.10613441467285156
1lfh_A,1lfg_A,0.0890560001
1bka_A,1cb6_A,0.33423376083374023
1bka_,1cb6_A,0.10497522354125977
1ce2_A,1biy_,0.12534856796264648
1lfg_,1cb6_A,0.11309599876403809
2p9h_A,1efa_A,0.0280789994
2v8n_A,4oaa_B,0.144599006
1pjb_A,1pjc_A,0.09486865997314453
2fm1_A,2fm1_D,0.12491512298583984
3ktq_A,4ktq_A,0.2625272274017334
2p2d_A,2him_A,0.10424542427062988
2p2d_A,2him_C,0.0418760031
1ulk_A,1ulk_B,0.00539200008
1uln_A,1uha_A,0.00332199968
1uha_A,1ulm_A,0.00350899994
1yqy_A,1pwv_A,0.20163512229919434
1yqy_A,1jky_A,0.23322558403015137
1yqy_A,1pww_A,0.28531956672668457
1j7n_A,1yqy_A,0.3101205825805664
2liv_A,1z15_A,0.025936
4kt1_A,4li1_A,0.1726081371307373
4bsu_A,4li1_A,0.0634180009
1g0x_A,1p7q_D,0.11506175994873047
1h3n_A,1obc_A,0.391279935836792
1z15_A,1z17_A,0.0158319995
1z15_A,1z16_A,0.0155650005
1z15_A,1z18_A,0.0156549998
1ygu_A,1ygu_B,0.1825549602508545
1p7q_D,1ugn_A,0.0166539978
2xpy_A,2xq0_A,0.2964494228363037
5ggr_L,5ggq_L,0.0106839985
5ysb_A,5ysf_A,0.21465158462524414
5ysb_A,5yse_A,0.0176880024
5ysb_A,5ysd_A,0.20028448104858398
6mfz_A,5es5_A,0.249282002
6mfz_A,6mfz_B,0.0508560017
1trh_A,1lpm_A,0.15617942810058594
1crl_A,1trh_A,0.18059635162353516
2es4_D,2es4_E,0.020916
1hlg_A,1k8q_A,0.18846869468688965
5n7z_A,6y6i_A,0.17347049713134766
6y6g_A,6y6i_A,0.12179970741271973
5n7z_A,5n80_A,0.2073955535888672
2h1h_A,2gt1_A,0.0381950028
2h1h_B,2gt1_A,0.09494304656982422
2gt1_A,2h1f_B,0.16229033470153809
6cva_A,3ir1_A,0.21739840507507324
6cva_A,6oja_A,0.17349600791931152
8adh_A,2ohx_A,0.0201390013
8adh_A,6adh_A,0.0384079963
6adh_A,8adh_,0.1557466983795166
6adh_A,7adh_,0.0972282886505127
1a71_A,1a72_,0.12449049949645996
2v6m_A,2v7p_A,0.10539388656616211
1bjm_A,1bjm_B,0.00810199976
3bjl_B,1bjm_A,0.00830299966
3bjl_A,3bjl_B,0.00807200186
4bjl_A,1bjm_A,0.010557998
4bjl_A,4bjl_B,0.00782599859
1ult_B,1v25_A,0.21763253211975098
1ult_A,1v26_A,0.17911577224731445
1ult_A,1v25_A,0.28868865966796875
3adb_A,3a4l_B,0.0254100002
3adb_B,3a4l_B,0.0271679983
3adb_B,3a4m_A,0.0322019979
3adc_B,3a4l_B,0.12704038619995117
3add_A,3a4m_A,0.0223469995
3adc_B,3a4m_B,0.0254299976
3add_B,3a4l_A,0.0246579982
1ba3_A,1lci_A,0.21715569496154785
1lci_,1ba3_,0.11065959930419922
1lci_A,2d1r_A,0.2093064785003662
4g36_A,4g37_A,0.0394519977
4ava_A,4avb_A,0.15993976593017578
2lao_A,1laf_E,0.0107599981
2lao_A,1lst_A,0.0132999998
2lao_A,1lst_A,0.0131870005
1lah_E,2lao_,0.17474961280822754
1laf_E,2lao_,0.11216449737548828
1lag_E,2lao_,0.0854794979095459
1lst_,2lao_,0.09763288497924805
2j0x_A,2j0w_A,0.032407999
2dw4_A,2uxn_A,0.32910943031311035
2dw4_A,2iw5_A,0.19712162017822266
2uxx_A,2z5u_A,0.2609543800354004
1p7s_A,1lw9_A,0.00877199881
3guk_A,172l_A,0.08361697196960449
3dmv_A,150l_C,0.00671399944
3dmv_A,173l_,0.07871627807617188
1jse_,1lzy_,0.13906574249267578
1p7s_A,1cuq_A,0.00778900087
2lzm_,150l_A,0.08618998527526855
2lzm_,150l_D,0.08734679222106934
150l_C,150l_D,0.010950001
3lzm_,150l_A,0.061918020248413086
1l96_,1l97_A,0.1303715705871582
150l_A,150l_B,0.00714699924
150l_A,150l_C,0.00753300078
150l_A,150l_D,0.00639400072
114l_,151l_,0.11862754821777344
3fxq_B,3fzj_B,0.0107089989
5ae5_A,5ae5_B,0.0263310038
1ixc_A,1iz1_A,0.0395379998
1utb_A,2y7p_A,0.13226962089538574
1iz1_A,1iz1_B,0.0115590021
2y7r_A,2y7p_A,0.0103300009
2y7r_A,2y7k_A,0.15993928909301758
1ldm_A,6ldh_A,0.0517599992
1kwh_A,1j1n_A,0.0297110006
1go4_E,1go4_F,0.00404299982
4p0u_B,4p0e_B,0.0149950013
4p0u_A,4p0e_A,0.1540524959564209
3ci5_A,1hlu_A,0.0559509993
1ok8_A,1oke_A,0.0450089984
1ok8_A,1oan_A,0.045617003
1oke_A,3p54_A,0.18067216873168945
1ok8_A,1tg8_A,0.053727001
3hak_A,3hj5_B,0.0065170005
1i4m_A,3hak_A,0.12831401824951172
7lna_A,7td6_A,0.12314915657043457
3hjx_A,3hak_A,0.1251368522644043
3hak_A,3haf_A,0.0065559987
3hak_A,3hj5_A,0.00454000011
1uxk_A,1mdr_A,0.10831642150878906
3hl0_A,3hl0_B,0.028320998
4fut_A,4fuq_A,0.18896889686584473
3mbp_A,1jw4_A,0.0231209993
1lls_A,3mbp_A,0.018205002
1lls_A,1anf_A,0.024125997
1mdp_2,2obg_A,0.1367793083190918
2gha_A,2ghb_C,0.15000414848327637
2gha_A,2ghb_B,0.16275644302368164
2gha_A,2ghb_A,0.0700699985
4jkm_D,6lf3_A,0.20509052276611328
1n3w_A,1peb_A,0.0260620043
1nl5_A,1peb_A,0.0229950026
5edu_A,5edu_B,0.3673095703125
6dtt_A,6dtu_A,0.16310834884643555
6dtt_A,6dts_A,0.0180130005
6dtq_A,6dtr_A,0.0182100013
2xd2_A,2xd3_A,0.19072365760803223
3rlf_A,3pv0_A,0.0534240007
1q12_A,1q1b_A,0.0758960024
1q1e_A,1q12_A,0.0390629992
1q1e_A,1q1b_A,0.0411639996
1q12_D,2awo_D,0.0307980031
1g29_1,1g29_2,0.0163060017
2r6g_F,3puz_F,0.0728820041
2r6g_F,3pv0_F,0.0746809989
2r6g_F,3fh6_F,0.21599841117858887
4roq_A,4l9z_E,0.10157585144042969
4roq_A,4l9z_D,0.0325309969
4roq_A,4l9z_A,0.10680294036865234
4roq_A,4l9y_F,0.1467587947845459
4roq_A,4l9z_C,0.0325269997
4roq_A,4l9z_F,0.08351564407348633
4roq_A,4l9y_A,0.09054350852966309
4roq_A,4l9y_C,0.08854460716247559
4roq_A,4l9z_B,0.08020806312561035
5hx7_A,5jpd_A,0.16889333724975586
5hx7_A,5i4k_A,0.15550780296325684
1k20_A,1i74_B,0.23720121383666992
1k20_A,1k23_A,0.0336430036
1k20_A,1k23_C,0.0343929976
1k23_A,1wpm_A,0.15921735763549805
1k20_A,1k23_B,0.0341880023
1k23_A,1k23_B,0.0119989999
1k20_B,1k23_B,0.26960325241088867
1k20_B,1i74_B,0.1715679168701172
1lj8_A,1m2w_B,0.0550609976
1lj8_A,1m2w_A,0.0508780032
2x65_A,2x5s_A,0.0169949979
1nxk_A,1ny3_A,0.1808924674987793
1p38_A,1cm8_A,0.0444099978
2ec8_A,2e9w_A,0.18105053901672363
1kxr_A,1ziv_A,0.0396930017
1df0_A,2ary_A,0.0484010018
1df0_A,1kxr_A,0.0478219986
1kxr_A,1kfu_L,0.19559979438781738
1kfx_L,2ary_A,0.21868324279785156
1dcl_A,1dcl_B,0.00941199809
2etx_B,3k05_A,0.0157930013
2etx_A,3k05_A,0.15308427810668945
1ckl_D,1ckl_F,0.00567200035
5kzq_A,5kzn_A,0.22783493995666504
4xaq_A,5kzn_A,0.1619277000427246
4xaq_A,5kzq_A,0.1970052719116211
4xaq_A,5cnj_A,0.21254849433898926
3sm9_A,1ewk_A,0.20333194732666016
6n4x_A,3lmk_A,0.0616419986
6n52_A,6n51_A,0.2968595027923584
6n52_B,6n51_B,0.21527886390686035
3mq4_A,5c5c_A,0.17905163764953613
6bsz_A,6e5v_A,0.18037724494934082
1ewt_A,1isr_A,0.20708823204040527
1ewk_A,1ewk_B,0.078305006
1iss_A,1ewk_A,0.25957584381103516
2e4u_A,2e4y_A,0.0563019998
1ewk_B,2e4u_A,0.18897128105163574
2e4u_A,3sm9_A,0.0643550009
1ewk_B,1ewt_A,0.22263765335083008
1ewk_A,1ewt_A,0.1766214370727539
1ewk_B,1ewt_B,0.0676440001
2e4u_A,2e4u_B,0.2410564422607422
1ewk_B,2e4u_B,0.25377607345581055
1ewk_A,3ks9_A,0.0849460065
1ewk_B,3lmk_A,0.0640140027
1ewk_B,4xar_A,0.31046533584594727
1ewt_A,1ewt_B,0.024925001
1ewv_A,1ewv_B,0.0279960036
1ewk_B,5c5c_A,0.23531603813171387
1ewv_A,1ewk_B,0.0783929974
1ewv_B,1ewk_B,0.2351059913635254
1ewt_A,1ewv_A,0.1938626766204834
1ewt_B,1ewv_B,0.0703610033
4xar_A,3sm9_A,0.1676032543182373
4xar_A,6b7h_A,0.19771885871887207
1iss_A,1ewv_A,0.17572021484375
1iss_B,1ewv_B,0.1910691261291504
1isr_A,1ewk_B,0.0816179961
3lmk_A,6n52_A,0.0577600002
3lmk_A,6n4y_A,0.0689239949
1ewk_A,1ewt_B,0.2696523666381836
4xar_A,5cnm_A,0.17868256568908691
1ewt_A,1iss_A,0.22490906715393066
3ks9_A,1isr_A,0.19445204734802246
3hwk_A,3hwk_C,0.11523175239562988
1dib_A,1a4i_B,0.2279951572418213
1dib_A,1dib_B,0.12140798568725586
1lu9_A,1lua_A,0.0230619982
2xij_A,2xiq_A,0.0802389905
5f8c_C,5f8f_B,0.14760231971740723
5f8c_C,5f8e_B,0.11236834526062012
4kif_A,4kic_A,0.22288823127746582
2yvy_A,2yvz_A,0.14426541328430176
1ydp_A,2dyp_A,0.1029200553894043
1ddh_A,2mha_A,0.0294439998
1ddh_A,1vac_A,0.0139680021
1qo3_A,1ddh_A,0.0375190005
1ddh_A,2vaa_A,0.0138850026
1ddh_A,1bii_A,0.0318569988
1vac_A,2mha_A,0.0367269963
1akj_A,2clr_D,0.0239699986
1f3j_B,1es0_B,0.12148904800415039
1mi5_A,1mi5_D,0.15287423133850098
1cz7_C,1n6m_B,0.15663814544677734
1cw3_H,1nzw_B,0.18440723419189453
1zum_A,1cw3_H,0.20737218856811523
1cw3_A,1zum_A,0.2076723575592041
2v1t_A,2v1s_A,0.08012032508850098
3hv7_A,3iw5_A,0.18825125694274902
3py3_A,1cm8_A,0.24638724327087402
3lfb_A,3gcp_A,0.1831984519958496
3lfb_A,3iw5_A,0.17115402221679688
2y8o_A,1p38_A,0.11318063735961914
3hl7_A,4e5b_A,0.1800837516784668
3elj_A,1ukh_A,0.0545470007
1wfc_A,3e93_A,0.19034433364868164
1kmz_A,1kll_A,0.0102010015
2onk_A,2onk_B,0.0110560022
1h9k_A,1h9m_A,0.03941965103149414
1mdt_A,1ddt_A,0.0207389966
1mdt_A,1ddt_,0.16997957229614258
1u7f_A,1mjs_A,0.07282042503356934
1ckm_A,1ckm_B,0.0141750015
1ckm_A,1ckn_B,0.0382909998
1cko_A,1ckm_B,0.015939001
1st0_B,1st0_A,0.0491059981
3nm4_A,3nm5_A,0.14989638328552246
1nc1_A,1jys_B,0.14936184883117676
1jys_A,1nc3_A,0.059296607971191406
1bqs_A,1gsm_A,0.1528334617614746
1qxp_A,2ary_A,0.18323373794555664
5o66_F,5v5s_F,0.0550010018
5o66_G,5v5s_G,0.0369560011
7a6e_A,6ujw_A,0.18130040168762207
1vf7_M,1t5e_H,0.0223389976
2v4n_A,4gad_B,0.21631336212158203
2v4n_A,4gad_A,0.13417458534240723
5h3r_A,3vod_A,0.00859799981
2azo_A,2azo_B,0.17953252792358398
1b63_A,1bkn_A,0.14876937866210938
1r2y_A,1r2z_A,0.14733219146728516
6jky_A,5suj_A,0.0497609973
2in4_A,1hrm_A,0.10881423950195312
1fmw_A,1mnd_A,0.22441887855529785
1vom_A,2aka_A,0.277972936630249
1br2_A,1br1_A,0.3154783248901367
1br1_D,1br1_F,0.00612599961
1br1_E,1br1_G,0.0328050032
1br2_C,1br1_C,0.23851847648620605
1vom_A,1mmg_A,0.41913533210754395
1br1_C,1br1_E,0.0442299992
1br1_F,1br1_H,0.00618800148
1br4_H,1br1_F,0.0104580019
1br1_B,1y6w_A,0.21437454223632812
1mma_,1vom_,0.19187307357788086
1fmw_A,1vom_A,0.270702600479126
1br2_A,1br4_A,0.23213505744934082
1br1_B,1br1_D,0.00634800084
